date,order_channel,total_orders,total_customers,total_qty_kg,gross_sales,discount_amount,delivery_fee,tax_amount,net_sales,created_at,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14
2025-02-26,Mobile App,261,187,747.23,20185.51,774.98,958.5,1047.22,18452.03,2025-12-10 10:48:49,,,,
2025-02-26,WhatsApp,238,206,670.35,25889.7,856.19,382.33,1544.73,24651.18,2025-12-10 10:48:49,,,,
2025-02-27,Website,272,190,582.83,22761.65,1261.7,536.3,1075.48,20963.65,2025-12-10 10:48:49,,,,
2025-02-27,Mobile App,143,104,486.14,27618.83,622.19,568.82,1267.26,26427.82,2025-12-10 10:48:49,,,,
2025-02-27,WhatsApp,110,78,652.63,26390.86,1659.07,378.27,1398.64,24353.52,2025-12-10 10:48:49,,,,
2025-02-28,Website,229,146,670.7,33837.67,3362.46,982.84,1702.51,29492.37,2025-12-10 10:48:49,,,,
2025-02-28,Mobile App,194,165,275.17,7008.46,354.93,959.21,337.02,5694.32,2025-12-10 10:48:49,,,,
2025-02-28,WhatsApp,319,210,445.92,10940.87,339.95,864.3,656.35,9736.62,2025-12-10 10:48:49,,,,
2025-03-01,Website,278,222,475.52,10467.17,656.76,1292.51,488.49,8517.9,2025-12-10 10:48:49,,,,
2025-03-01,Mobile App,112,86,518.6,29116.87,1481.55,1107.55,1485.07,26527.77,2025-12-10 10:48:49,,,,
2025-03-01,WhatsApp,280,264,561.81,25945.43,2293.1,308.83,1479.96,23343.5,2025-12-10 10:48:49,,,,
2025-03-02,Website,158,95,610.78,25035.88,559.47,1403.89,1101.71,23072.52,2025-12-10 10:48:49,,,,
2025-03-02,Mobile App,179,161,138.38,8189.48,337.9,912.77,467.72,6938.8099999999995,2025-12-10 10:48:49,,,,
2025-03-02,WhatsApp,121,88,626.96,23270.13,1359.72,760.41,1356.01,21150.0,2025-12-10 10:48:49,,,,
2025-03-03,Website,153,120,528.05,22930.77,1050.23,1126.58,1340.14,20753.96,2025-12-10 10:48:49,,,,
2025-03-03,Mobile App,339,278,530.54,25136.01,2150.93,1330.02,1108.44,21655.059999999998,2025-12-10 10:48:49,,,,
2025-03-03,WhatsApp,93,58,353.29,19813.37,605.78,362.54,870.6,18845.05,2025-12-10 10:48:49,,,,
2025-03-04,Website,254,170,222.52,10884.8,285.8,526.23,645.79,10072.769999999999,2025-12-10 10:48:49,,,,
2025-03-04,Mobile App,208,186,469.29,27622.21,1598.7,510.08,1208.38,25513.43,2025-12-10 10:48:49,,,,
2025-03-04,WhatsApp,266,187,665.06,37684.27,2826.93,730.61,1631.77,34126.729999999996,2025-12-10 10:48:49,,,,
2025-03-05,Website,265,180,792.16,18658.03,456.96,551.85,1025.52,17649.219999999998,2025-12-10 10:48:49,,,,
2025-03-05,Mobile App,133,119,543.88,30999.87,2542.63,1126.61,1820.73,27330.629999999997,2025-12-10 10:48:49,,,,
2025-03-05,WhatsApp,137,92,726.45,30786.05,1654.65,1185.41,1469.95,27945.989999999998,2025-12-10 10:48:49,,,,
2025-03-06,Website,165,140,483.46,20336.89,758.96,880.03,979.64,18697.899999999998,2025-12-10 10:48:49,,,,
2025-03-06,Mobile App,63,44,214.11,4305.78,269.41,1445.35,199.36,2591.0199999999995,2025-12-10 10:48:49,,,,
2025-03-06,WhatsApp,336,233,177.57,4956.78,473.05,1427.43,257.76,3056.2999999999997,2025-12-10 10:48:49,,,,
2025-03-07,Website,339,273,282.55,13367.68,1260.5,660.83,569.57,11446.35,2025-12-10 10:48:49,,,,
2025-03-07,Mobile App,87,80,729.13,26664.13,2001.63,492.48,1584.35,24170.02,2025-12-10 10:48:49,,,,
2025-03-07,WhatsApp,180,127,277.18,12315.96,328.88,1075.34,661.49,10911.74,2025-12-10 10:48:49,,,,
2025-03-08,Website,191,151,405.2,9970.82,744.49,469.26,417.21,8757.07,2025-12-10 10:48:49,,,,
2025-03-08,Mobile App,90,71,374.09,10481.1,927.47,369.86,550.56,9183.77,2025-12-10 10:48:49,,,,
2025-03-08,WhatsApp,86,61,795.1,23311.04,2003.79,1280.62,969.45,20026.63,2025-12-10 10:48:49,,,,
2025-03-09,Website,167,146,226.2,11890.69,356.8,822.62,610.78,10711.27,2025-12-10 10:48:49,,,,
2025-03-09,Mobile App,126,96,700.25,24911.3,1766.87,482.76,1218.31,22661.67,2025-12-10 10:48:49,,,,
2025-03-09,WhatsApp,254,191,471.94,19122.06,885.37,1421.36,810.91,16815.33,2025-12-10 10:48:49,,,,
2025-03-10,Website,322,285,370.38,12402.43,460.27,962.76,716.33,10979.4,2025-12-10 10:48:49,,,,
2025-03-10,Mobile App,294,267,656.93,23637.86,841.71,478.16,1324.08,22317.99,2025-12-10 10:48:49,,,,
2025-03-10,WhatsApp,76,64,619.94,16943.53,678.34,1353.27,944.14,14911.919999999998,2025-12-10 10:48:49,,,,
2025-03-11,Website,68,45,593.97,24291.63,710.18,937.3,1256.23,22644.15,2025-12-10 10:48:49,,,,
2025-03-11,Mobile App,326,308,211.34,5290.75,296.79,723.5,272.82,4270.46,2025-12-10 10:48:49,,,,
2025-03-11,WhatsApp,138,124,771.19,33258.91,953.58,1436.84,1402.28,30868.490000000005,2025-12-10 10:48:49,,,,
2025-03-12,Website,91,54,670.45,27869.27,1639.05,1217.95,1338.4,25012.27,2025-12-10 10:48:49,,,,
2025-03-12,Mobile App,315,267,639.26,21115.76,659.84,890.66,1257.78,19565.26,2025-12-10 10:48:49,,,,
2025-03-12,WhatsApp,336,215,333.85,14344.03,1343.6,1033.34,851.76,11967.09,2025-12-10 10:48:49,,,,
2025-03-13,Website,199,158,652.32,33320.63,3039.1,748.5,1655.17,29533.03,2025-12-10 10:48:49,,,,
2025-03-13,Mobile App,242,211,156.68,3998.01,337.27,1038.79,238.78,2621.9500000000003,2025-12-10 10:48:49,,,,
2025-03-13,WhatsApp,340,249,174.74,5360.77,281.22,732.34,320.16,4347.21,2025-12-10 10:48:49,,,,
2025-03-14,Website,324,304,273.95,8875.03,812.71,644.74,514.67,7417.580000000001,2025-12-10 10:48:49,,,,
2025-03-14,Mobile App,350,323,482.05,19028.87,1533.24,1071.0,1000.51,16424.629999999997,2025-12-10 10:48:49,,,,
2025-03-14,WhatsApp,232,151,122.69,7025.06,588.73,1493.1,332.75,4943.2300000000005,2025-12-10 10:48:49,,,,
2025-03-15,Website,131,119,683.56,26484.95,1975.37,1230.37,1111.06,23279.21,2025-12-10 10:48:49,,,,
2025-03-15,Mobile App,294,211,784.51,23269.03,1122.17,1074.77,1096.67,21072.09,2025-12-10 10:48:49,,,,
2025-03-15,WhatsApp,84,57,190.47,5210.92,327.72,368.4,231.47,4514.8,2025-12-10 10:48:49,,,,
2025-03-16,Website,186,119,790.53,45989.99,1744.24,544.13,2446.37,43701.619999999995,2025-12-10 10:48:49,,,,
2025-03-16,Mobile App,198,168,585.06,33819.93,2855.87,1288.17,1508.39,29675.89,2025-12-10 10:48:49,,,,
2025-03-16,WhatsApp,276,191,659.75,19284.13,955.64,360.68,1011.27,17967.81,2025-12-10 10:48:49,,,,
2025-03-17,Website,281,183,558.23,21541.57,1670.7,1249.18,1281.5,18621.69,2025-12-10 10:48:49,,,,
2025-03-17,Mobile App,204,175,428.58,25114.84,2156.34,1201.48,1260.92,21757.02,2025-12-10 10:48:49,,,,
2025-03-17,WhatsApp,167,120,429.99,18755.67,807.87,1388.97,760.71,16558.829999999998,2025-12-10 10:48:49,,,,
2025-03-18,Website,332,301,424.72,19760.23,622.14,661.92,930.55,18476.17,2025-12-10 10:48:49,,,,
2025-03-18,Mobile App,146,127,750.3,39807.64,1092.18,962.96,2195.12,37752.5,2025-12-10 10:48:49,,,,
2025-03-18,WhatsApp,207,175,434.88,13006.12,1154.03,1413.36,776.09,10438.730000000001,2025-12-10 10:48:49,,,,
2025-03-19,Website,95,86,135.13,3373.15,163.9,840.07,151.84,2369.1800000000003,2025-12-10 10:48:49,,,,
2025-03-19,Mobile App,153,98,246.32,11718.27,272.82,1195.92,542.37,10249.53,2025-12-10 10:48:49,,,,
2025-03-19,WhatsApp,228,159,750.0,39561.79,2899.86,1322.61,2341.12,35339.32,2025-12-10 10:48:49,,,,
2025-03-20,Website,281,247,717.51,15674.39,968.32,1051.77,720.92,13654.3,2025-12-10 10:48:49,,,,
2025-03-20,Mobile App,279,261,485.54,24583.43,2305.67,320.41,1272.59,21957.35,2025-12-10 10:48:49,,,,
2025-03-20,WhatsApp,287,202,413.18,21953.38,937.84,833.7,889.99,20181.84,2025-12-10 10:48:49,,,,
2025-03-21,Website,206,168,636.98,32932.89,2143.2,698.1,1585.02,30091.59,2025-12-10 10:48:49,,,,
2025-03-21,Mobile App,112,97,483.44,17820.18,1350.94,656.73,805.47,15812.51,2025-12-10 10:48:49,,,,
2025-03-21,WhatsApp,163,135,436.71,22883.41,710.78,876.27,1215.26,21296.36,2025-12-10 10:48:49,,,,
2025-03-22,Website,234,173,678.9,28500.86,2469.22,482.49,1447.36,25549.15,2025-12-10 10:48:49,,,,
2025-03-22,Mobile App,229,141,132.38,7684.59,297.85,996.01,456.9,6390.73,2025-12-10 10:48:49,,,,
2025-03-22,WhatsApp,58,54,241.02,11295.55,695.33,788.01,545.32,9812.21,2025-12-10 10:48:49,,,,
2025-03-23,Website,76,57,427.13,15011.61,565.16,1240.76,725.58,13205.69,2025-12-10 10:48:49,,,,
2025-03-23,Mobile App,132,94,341.52,17913.52,1630.48,827.49,1051.13,15455.55,2025-12-10 10:48:49,,,,
2025-03-23,WhatsApp,223,142,215.02,11069.55,643.75,460.25,642.75,9965.55,2025-12-10 10:48:49,,,,
2025-03-24,Website,322,305,321.66,13640.53,1355.18,1202.86,743.06,11082.490000000002,2025-12-10 10:48:49,,,,
2025-03-24,Mobile App,295,273,727.13,25156.54,1595.82,1129.61,1492.4,22431.11,2025-12-10 10:48:49,,,,
2025-03-24,WhatsApp,77,57,472.86,21526.35,1785.37,565.17,1263.43,19175.809999999998,2025-12-10 10:48:49,,,,
2025-03-25,Website,290,196,593.02,15883.45,850.66,877.86,754.26,14154.93,2025-12-10 10:48:49,,,,
2025-03-25,Mobile App,197,171,737.72,30021.71,894.29,1177.24,1556.28,27950.18,2025-12-10 10:48:49,,,,
2025-03-25,WhatsApp,218,146,578.43,16455.71,440.3,1302.07,759.38,14713.34,2025-12-10 10:48:49,,,,
2025-03-26,Website,265,192,737.12,16632.23,947.96,1301.42,672.23,14382.849999999999,2025-12-10 10:48:49,,,,
2025-03-26,Mobile App,79,56,789.15,21234.97,1270.29,1121.38,1172.22,18843.300000000003,2025-12-10 10:48:49,,,,
2025-03-26,WhatsApp,91,55,131.07,6778.68,439.98,1332.13,274.73,5006.57,2025-12-10 10:48:49,,,,
2025-03-27,Website,104,95,516.96,29977.51,602.12,1412.73,1653.72,27962.66,2025-12-10 10:48:49,,,,
2025-03-27,Mobile App,133,104,609.45,17772.86,1690.79,728.51,936.04,15353.560000000001,2025-12-10 10:48:49,,,,
2025-03-27,WhatsApp,138,109,312.46,12002.96,466.02,356.74,663.03,11180.199999999999,2025-12-10 10:48:49,,,,
2025-03-28,Website,232,201,675.32,25965.77,1294.22,918.21,1382.29,23753.34,2025-12-10 10:48:49,,,,
2025-03-28,Mobile App,254,196,367.65,16525.0,749.42,1088.88,984.58,14686.7,2025-12-10 10:48:49,,,,
2025-03-28,WhatsApp,125,83,157.72,7714.54,634.19,635.64,410.63,6444.71,2025-12-10 10:48:49,,,,
2025-03-29,Website,108,80,323.96,7932.39,550.69,1063.94,368.27,6317.76,2025-12-10 10:48:49,,,,
2025-03-29,Mobile App,197,177,232.41,11701.11,417.07,1361.49,553.47,9922.550000000001,2025-12-10 10:48:49,,,,
2025-03-29,WhatsApp,170,122,502.49,21529.66,1255.17,1014.62,945.27,19259.87,2025-12-10 10:48:49,,,,
2025-03-30,Website,125,86,372.29,16924.38,945.5,639.92,790.35,15338.960000000001,2025-12-10 10:48:49,,,,
2025-03-30,Mobile App,287,240,163.09,6249.46,250.61,775.29,327.01,5223.5599999999995,2025-12-10 10:48:49,,,,
2025-03-30,WhatsApp,229,169,365.79,21182.11,677.74,879.43,1189.55,19624.940000000002,2025-12-10 10:48:49,,,,
2025-03-31,Website,324,269,647.7,26047.16,1145.99,465.61,1142.73,24435.56,2025-12-10 10:48:49,,,,
2025-03-31,Mobile App,348,327,542.44,11278.17,591.05,1240.21,627.35,9446.91,2025-12-10 10:48:49,,,,
2025-03-31,WhatsApp,168,125,185.4,9737.22,222.05,504.7,421.45,9010.47,2025-12-10 10:48:49,,,,
2025-04-01,Website,320,302,185.89,10067.44,856.88,634.21,416.2,8576.35,2025-12-10 10:48:49,,,,
2025-04-01,Mobile App,138,125,208.99,9694.08,565.75,662.69,556.06,8465.64,2025-12-10 10:48:49,,,,
2025-04-01,WhatsApp,356,230,450.74,18671.72,950.52,1494.29,1005.69,16226.910000000002,2025-12-10 10:48:49,,,,
2025-04-02,Website,69,50,135.41,6039.17,173.65,1390.09,358.48,4475.43,2025-12-10 10:48:49,,,,
2025-04-02,Mobile App,180,168,512.56,29668.92,2124.58,319.63,1484.36,27224.71,2025-12-10 10:48:49,,,,
2025-04-02,WhatsApp,136,116,378.91,19590.18,1706.93,872.81,947.15,17010.440000000002,2025-12-10 10:48:49,,,,
2025-04-03,Website,158,124,778.9,16691.27,1376.23,1391.38,687.75,13923.66,2025-12-10 10:48:49,,,,
2025-04-03,Mobile App,172,162,119.02,2404.76,159.32,1069.61,138.05,1175.8300000000004,2025-12-10 10:48:49,,,,
2025-04-03,WhatsApp,286,223,186.43,5818.25,534.79,807.58,332.04,4475.88,2025-12-10 10:48:49,,,,
2025-04-04,Website,219,136,242.87,7530.58,225.04,1349.66,395.77,5955.88,2025-12-10 10:48:49,,,,
2025-04-04,Mobile App,201,164,549.1,22214.91,2027.51,428.35,1311.89,19759.05,2025-12-10 10:48:49,,,,
2025-04-04,WhatsApp,264,201,687.5,16233.1,1459.08,1437.68,824.77,13336.34,2025-12-10 10:48:49,,,,
2025-04-05,Website,287,256,165.49,5427.76,480.34,712.53,287.41,4234.89,2025-12-10 10:48:49,,,,
2025-04-05,Mobile App,148,93,601.87,25834.4,2453.81,1419.96,1315.88,21960.63,2025-12-10 10:48:49,,,,
2025-04-05,WhatsApp,221,135,651.06,34186.51,2634.26,882.85,1881.29,30669.4,2025-12-10 10:48:49,,,,
2025-04-06,Website,123,98,548.17,28302.53,1093.21,640.08,1524.25,26569.239999999998,2025-12-10 10:48:49,,,,
2025-04-06,Mobile App,266,216,362.93,17444.52,679.61,1365.55,735.8,15399.36,2025-12-10 10:48:49,,,,
2025-04-06,WhatsApp,135,116,351.4,18791.16,882.22,1237.75,1007.0,16671.19,2025-12-10 10:48:49,,,,
2025-04-07,Website,237,181,370.19,22069.33,1980.07,656.96,1198.16,19432.300000000003,2025-12-10 10:48:49,,,,
2025-04-07,Mobile App,82,66,523.3,12422.61,1221.77,1050.86,538.88,10149.98,2025-12-10 10:48:49,,,,
2025-04-07,WhatsApp,213,174,595.65,26152.61,1933.15,831.9,1151.58,23387.56,2025-12-10 10:48:49,,,,
2025-04-08,Website,302,220,464.8,21582.41,1215.38,1380.48,1176.21,18986.55,2025-12-10 10:48:49,,,,
2025-04-08,Mobile App,315,255,399.2,9746.31,642.42,501.3,481.09,8602.59,2025-12-10 10:48:49,,,,
2025-04-08,WhatsApp,301,266,572.59,27057.29,729.06,525.97,1494.13,25802.260000000002,2025-12-10 10:48:49,,,,
2025-04-09,Website,349,254,724.0,26769.11,654.11,1463.34,1253.59,24651.66,2025-12-10 10:48:49,,,,
2025-04-09,Mobile App,254,164,408.11,24277.07,932.79,885.49,1299.17,22458.79,2025-12-10 10:48:49,,,,
2025-04-09,WhatsApp,224,203,794.26,40799.2,2279.91,804.33,2039.08,37714.96,2025-12-10 10:48:49,,,,
2025-04-10,Website,140,96,365.34,16773.59,1401.54,853.34,853.48,14518.71,2025-12-10 10:48:49,,,,
2025-04-10,Mobile App,75,67,584.92,21970.16,1919.39,317.81,1027.7,19732.96,2025-12-10 10:48:49,,,,
2025-04-10,WhatsApp,264,204,687.91,20799.94,1240.96,735.09,1145.73,18823.89,2025-12-10 10:48:49,,,,
2025-04-11,Website,117,73,597.22,20661.8,1903.51,1391.65,861.01,17366.64,2025-12-10 10:48:49,,,,
2025-04-11,Mobile App,237,172,659.95,31407.51,702.7,1162.65,1867.27,29542.16,2025-12-10 10:48:49,,,,
2025-04-11,WhatsApp,330,220,566.2,13396.98,1042.42,1067.86,537.9,11286.7,2025-12-10 10:48:49,,,,
2025-04-12,Website,263,238,103.77,5818.49,328.2,1227.36,267.96,4262.93,2025-12-10 10:48:49,,,,
2025-04-12,Mobile App,89,75,597.01,12423.11,954.8,770.01,541.18,10698.300000000001,2025-12-10 10:48:49,,,,
2025-04-12,WhatsApp,120,94,264.31,15769.39,793.86,1295.34,722.68,13680.189999999999,2025-12-10 10:48:49,,,,
2025-04-13,Website,299,204,652.51,32957.07,2498.22,471.37,1337.46,29987.48,2025-12-10 10:48:49,,,,
2025-04-13,Mobile App,60,42,558.67,21209.8,935.49,797.4,959.44,19476.91,2025-12-10 10:48:49,,,,
2025-04-13,WhatsApp,146,104,231.05,7590.03,442.5,601.15,373.08,6546.379999999999,2025-12-10 10:48:49,,,,
2025-04-14,Website,206,183,120.2,5074.5,149.14,1212.28,274.1,3713.08,2025-12-10 10:48:49,,,,
2025-04-14,Mobile App,85,59,704.61,16471.91,892.52,682.38,712.25,14897.01,2025-12-10 10:48:49,,,,
2025-04-14,WhatsApp,210,127,665.99,34166.81,883.43,924.55,2024.09,32358.829999999998,2025-12-10 10:48:49,,,,
2025-04-15,Website,271,202,562.45,20403.98,553.02,1190.34,1210.24,18660.62,2025-12-10 10:48:49,,,,
2025-04-15,Mobile App,104,95,456.25,17139.28,632.4,1229.46,776.99,15277.419999999998,2025-12-10 10:48:49,,,,
2025-04-15,WhatsApp,111,83,438.72,15120.61,546.12,886.52,731.94,13687.970000000001,2025-12-10 10:48:49,,,,
2025-04-16,Website,237,200,249.14,10441.02,1027.56,462.4,503.46,8951.060000000001,2025-12-10 10:48:49,,,,
2025-04-16,Mobile App,129,93,641.74,29362.25,2909.01,409.15,1434.04,26044.09,2025-12-10 10:48:49,,,,
2025-04-16,WhatsApp,120,96,721.31,24431.66,1529.04,1241.13,1216.11,21661.489999999998,2025-12-10 10:48:49,,,,
2025-04-17,Website,229,147,156.46,6068.68,313.83,1342.1,329.9,4412.75,2025-12-10 10:48:49,,,,
2025-04-17,Mobile App,103,88,787.28,28147.95,1366.03,825.77,1238.85,25956.15,2025-12-10 10:48:49,,,,
2025-04-17,WhatsApp,108,89,416.67,14764.97,552.74,615.15,647.54,13597.08,2025-12-10 10:48:49,,,,
2025-04-18,Website,259,168,713.75,31620.29,2214.2,1366.94,1324.91,28039.15,2025-12-10 10:48:49,,,,
2025-04-18,Mobile App,124,85,566.96,17709.18,1737.07,809.09,823.77,15163.02,2025-12-10 10:48:49,,,,
2025-04-18,WhatsApp,206,172,198.89,9864.45,501.52,337.38,410.88,9025.550000000001,2025-12-10 10:48:49,,,,
2025-04-19,Website,275,227,462.83,24931.9,1434.22,446.96,1150.28,23050.72,2025-12-10 10:48:49,,,,
2025-04-19,Mobile App,246,173,277.73,8418.45,256.48,365.85,348.52,7796.120000000001,2025-12-10 10:48:49,,,,
2025-04-19,WhatsApp,175,149,242.13,12881.59,1125.77,1415.37,619.82,10340.45,2025-12-10 10:48:49,,,,
2025-04-20,Website,297,203,493.39,16554.6,1490.58,1437.16,740.96,13626.859999999999,2025-12-10 10:48:49,,,,
2025-04-20,Mobile App,199,171,174.07,7072.65,473.14,658.38,424.02,5941.129999999999,2025-12-10 10:48:49,,,,
2025-04-20,WhatsApp,195,132,760.9,35818.38,907.94,886.4,2009.61,34024.03999999999,2025-12-10 10:48:49,,,,
2025-04-21,Website,88,78,117.4,3983.96,104.79,1269.41,189.47,2609.76,2025-12-10 10:48:49,,,,
2025-04-21,Mobile App,152,143,548.5,17527.76,528.61,551.63,943.51,16447.519999999997,2025-12-10 10:48:49,,,,
2025-04-21,WhatsApp,183,140,365.9,18179.71,1157.4,1416.77,827.01,15605.539999999999,2025-12-10 10:48:49,,,,
2025-04-22,Website,330,244,318.09,9375.82,517.98,332.06,472.71,8525.779999999999,2025-12-10 10:48:49,,,,
2025-04-22,Mobile App,106,69,404.59,17796.36,384.94,1184.99,1014.89,16226.43,2025-12-10 10:48:49,,,,
2025-04-22,WhatsApp,223,157,421.04,10490.86,584.32,535.96,488.4,9370.58,2025-12-10 10:48:49,,,,
2025-04-23,Website,88,75,536.26,23718.45,1729.67,1217.83,953.64,20770.95,2025-12-10 10:48:49,,,,
2025-04-23,Mobile App,104,75,736.93,24806.4,1132.27,356.51,1115.05,23317.620000000003,2025-12-10 10:48:49,,,,
2025-04-23,WhatsApp,91,77,456.12,9565.25,432.66,1427.21,386.24,7705.38,2025-12-10 10:48:49,,,,
2025-04-24,Website,189,134,664.36,16237.17,1498.07,589.36,782.36,14149.74,2025-12-10 10:48:49,,,,
2025-04-24,Mobile App,200,185,698.86,21032.17,2012.92,696.06,1094.14,18323.19,2025-12-10 10:48:49,,,,
2025-04-24,WhatsApp,270,192,505.27,27602.31,2454.25,995.88,1204.86,24152.18,2025-12-10 10:48:49,,,,
2025-04-25,Website,296,188,728.6,32949.28,1304.26,681.23,1794.91,30963.789999999997,2025-12-10 10:48:49,,,,
2025-04-25,Mobile App,302,196,486.37,12838.04,502.64,567.82,520.46,11767.580000000002,2025-12-10 10:48:49,,,,
2025-04-25,WhatsApp,162,130,446.54,12695.68,979.75,1396.78,544.2,10319.150000000001,2025-12-10 10:48:49,,,,
2025-04-26,Website,153,106,560.11,30344.07,881.38,1159.83,1587.97,28302.86,2025-12-10 10:48:49,,,,
2025-04-26,Mobile App,297,189,653.87,31831.14,2606.81,969.46,1423.39,28254.87,2025-12-10 10:48:49,,,,
2025-04-26,WhatsApp,261,222,646.95,34786.56,2293.03,802.41,1561.85,31691.12,2025-12-10 10:48:49,,,,
2025-04-27,Website,264,221,272.43,5556.66,225.03,1227.86,283.67,4103.77,2025-12-10 10:48:49,,,,
2025-04-27,Mobile App,91,69,707.8,34418.29,1860.82,809.08,1787.11,31748.39,2025-12-10 10:48:49,,,,
2025-04-27,WhatsApp,248,178,386.9,16108.56,418.95,321.87,770.33,15367.74,2025-12-10 10:48:49,,,,
2025-04-28,Website,280,257,693.99,38378.72,2478.94,959.07,2083.63,34940.71,2025-12-10 10:48:49,,,,
2025-04-28,Mobile App,276,226,474.03,17120.99,662.88,963.11,704.82,15495.000000000002,2025-12-10 10:48:49,,,,
2025-04-28,WhatsApp,66,55,544.45,22394.14,1525.01,1470.0,1249.34,19399.129999999997,2025-12-10 10:48:49,,,,
2025-04-29,Website,158,119,600.07,19873.53,1535.94,833.1,1005.34,17504.489999999998,2025-12-10 10:48:49,,,,
2025-04-29,Mobile App,81,70,397.13,16575.58,1652.45,1393.31,987.23,13529.820000000002,2025-12-10 10:48:49,,,,
2025-04-29,WhatsApp,303,211,632.44,31050.47,1930.57,996.91,1572.58,28122.99,2025-12-10 10:48:49,,,,
2025-04-30,Website,120,83,380.58,10768.08,980.35,1126.0,441.91,8661.73,2025-12-10 10:48:49,,,,
2025-04-30,Mobile App,182,171,185.63,9113.63,909.25,1041.2,491.05,7163.179999999999,2025-12-10 10:48:49,,,,
2025-04-30,WhatsApp,158,149,293.1,15198.86,1373.61,1093.58,837.48,12731.670000000002,2025-12-10 10:48:49,,,,
2025-05-01,Website,299,258,222.09,4748.95,169.21,425.54,194.69,4154.2,2025-12-10 10:48:49,,,,
2025-05-01,Mobile App,178,132,229.86,11217.96,911.03,1379.29,503.57,8927.64,2025-12-10 10:48:49,,,,
2025-05-01,WhatsApp,193,140,775.87,19132.47,385.7,618.49,843.23,18128.280000000002,2025-12-10 10:48:49,,,,
2025-05-02,Website,303,244,792.72,18213.13,465.64,651.92,913.18,17095.57,2025-12-10 10:48:49,,,,
2025-05-02,Mobile App,231,197,764.69,21060.71,1171.9,661.26,1038.95,19227.55,2025-12-10 10:48:49,,,,
2025-05-02,WhatsApp,315,219,731.43,15183.18,565.96,718.16,734.1,13899.060000000001,2025-12-10 10:48:49,,,,
2025-05-03,Website,218,200,633.12,25083.06,1824.75,1440.95,1128.55,21817.36,2025-12-10 10:48:49,,,,
2025-05-03,Mobile App,50,47,588.18,13014.66,631.13,935.55,579.49,11447.98,2025-12-10 10:48:49,,,,
2025-05-03,WhatsApp,189,162,117.95,2489.54,152.53,758.26,147.33,1578.75,2025-12-10 10:48:49,,,,
2025-05-04,Website,298,212,403.17,20179.83,709.17,1432.33,1208.81,18038.33,2025-12-10 10:48:49,,,,
2025-05-04,Mobile App,294,266,439.3,13996.56,1078.16,1232.41,645.57,11685.99,2025-12-10 10:48:49,,,,
2025-05-04,WhatsApp,178,122,252.27,12004.36,261.84,1233.2,529.75,10509.32,2025-12-10 10:48:49,,,,
2025-05-05,Website,58,54,610.5,34532.24,895.31,1331.2,1435.04,32305.729999999996,2025-12-10 10:48:49,,,,
2025-05-05,Mobile App,322,274,683.62,20624.48,783.33,532.78,1210.04,19308.37,2025-12-10 10:48:49,,,,
2025-05-05,WhatsApp,125,100,583.08,34383.59,2876.86,1162.95,1490.87,30343.779999999995,2025-12-10 10:48:49,,,,
2025-05-06,Website,231,165,728.27,40292.82,2257.98,1150.52,2381.83,36884.32,2025-12-10 10:48:49,,,,
2025-05-06,Mobile App,92,76,236.49,13123.87,1215.06,1214.87,729.57,10693.94,2025-12-10 10:48:49,,,,
2025-05-06,WhatsApp,195,176,799.32,45409.24,3126.52,1007.01,2341.97,41275.71,2025-12-10 10:48:49,,,,
2025-05-07,Website,253,230,184.79,9795.14,688.1,1379.83,542.41,7727.209999999999,2025-12-10 10:48:49,,,,
2025-05-07,Mobile App,233,182,654.39,37668.83,1348.91,1167.94,1703.25,35151.98,2025-12-10 10:48:49,,,,
2025-05-07,WhatsApp,83,60,632.72,19232.04,1175.65,749.98,784.26,17306.41,2025-12-10 10:48:49,,,,
2025-05-08,Website,131,94,493.55,23736.86,2015.33,655.04,1420.76,21066.49,2025-12-10 10:48:49,,,,
2025-05-08,Mobile App,206,140,267.16,15462.9,641.32,488.95,824.05,14332.63,2025-12-10 10:48:49,,,,
2025-05-08,WhatsApp,151,126,600.1,20796.0,1484.27,1487.15,1063.05,17824.58,2025-12-10 10:48:49,,,,
2025-05-09,Website,62,48,289.4,7403.95,448.85,1264.61,442.84,5690.49,2025-12-10 10:48:49,,,,
2025-05-09,Mobile App,125,81,337.59,9430.23,755.95,1309.39,535.97,7364.889999999999,2025-12-10 10:48:49,,,,
2025-05-09,WhatsApp,255,234,443.09,15539.93,778.42,1438.93,860.18,13322.58,2025-12-10 10:48:49,,,,
2025-05-10,Website,232,191,732.95,19787.76,1768.71,1416.12,1018.74,16602.93,2025-12-10 10:48:49,,,,
2025-05-10,Mobile App,70,56,493.31,12750.04,977.26,1298.6,519.58,10474.18,2025-12-10 10:48:49,,,,
