date,customer_type,total_orders,total_qty_kg,gross_sales,discount_amount,tax_amount,net_sales,created_at,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
2025-02-06,Retail Chain,21,293.62,6428.28,474.9,345.64,5953.38,2025-12-02 10:46:16,,,,
2025-02-06,Caterer,18,893.58,19093.59,1031.87,871.12,18061.72,2025-12-02 10:46:16,,,,
2025-02-07,HORECA,7,524.14,9948.42,577.1,451.81,9371.32,2025-12-02 10:46:16,,,,
2025-02-07,Wholesaler,19,500.94,8158.53,573.3,407.26,7585.23,2025-12-02 10:46:16,,,,
2025-02-07,Retail Chain,25,276.99,6788.71,647.65,308.25,6141.06,2025-12-02 10:46:16,,,,
2025-02-07,Caterer,11,928.21,16198.79,1504.83,794.16,14693.960000000001,2025-12-02 10:46:16,,,,
2025-02-08,HORECA,6,517.72,9473.21,693.0,443.58,8780.21,2025-12-02 10:46:16,,,,
2025-02-08,Wholesaler,22,488.31,11081.74,579.13,585.68,10502.61,2025-12-02 10:46:16,,,,
2025-02-08,Retail Chain,27,216.16,3579.71,346.38,166.56,3233.33,2025-12-02 10:46:16,,,,
2025-02-08,Caterer,13,519.43,11131.0,811.15,560.42,10319.85,2025-12-02 10:46:16,,,,
2025-02-09,HORECA,18,320.07,7518.37,633.28,359.7,6885.09,2025-12-02 10:46:16,,,,
2025-02-09,Wholesaler,27,568.36,9456.78,674.57,473.18,8782.210000000001,2025-12-02 10:46:16,,,,
2025-02-09,Retail Chain,30,526.61,13150.08,823.91,708.19,12326.17,2025-12-02 10:46:16,,,,
2025-02-09,Caterer,20,916.27,18094.79,1146.31,969.25,16948.48,2025-12-02 10:46:16,,,,
2025-02-10,HORECA,13,1015.66,19787.13,1748.2,1003.9,18038.93,2025-12-02 10:46:16,,,,
2025-02-10,Wholesaler,18,781.93,18874.56,1867.25,933.77,17007.31,2025-12-02 10:46:16,,,,
2025-02-10,Retail Chain,14,1113.32,27033.07,1881.8,1373.99,25151.27,2025-12-02 10:46:16,,,,
2025-02-10,Caterer,12,346.56,7018.64,384.59,315.88,6634.05,2025-12-02 10:46:16,,,,
2025-02-11,HORECA,26,915.14,17846.02,1211.47,958.4,16634.55,2025-12-02 10:46:16,,,,
2025-02-11,Wholesaler,14,723.04,11302.77,705.66,610.91,10597.11,2025-12-02 10:46:16,,,,
2025-02-11,Retail Chain,15,869.6,18170.23,1122.09,935.16,17048.14,2025-12-02 10:46:16,,,,
2025-02-11,Caterer,16,1049.72,23250.02,2052.31,1112.05,21197.71,2025-12-02 10:46:16,,,,
2025-02-12,HORECA,8,747.07,11236.28,973.87,603.15,10262.41,2025-12-02 10:46:16,,,,
2025-02-12,Wholesaler,24,406.29,8154.47,564.89,367.68,7589.58,2025-12-02 10:46:16,,,,
2025-02-12,Retail Chain,29,1178.69,20225.3,1186.14,979.71,19039.16,2025-12-02 10:46:16,,,,
2025-02-12,Caterer,23,476.55,7285.09,460.42,382.59,6824.67,2025-12-02 10:46:16,,,,
2025-02-13,HORECA,21,909.83,15656.33,1468.66,829.06,14187.67,2025-12-02 10:46:16,,,,
2025-02-13,Wholesaler,16,236.78,4348.12,392.8,226.18,3955.3199999999997,2025-12-02 10:46:16,,,,
2025-02-13,Retail Chain,15,450.05,9482.37,556.28,501.16,8926.09,2025-12-02 10:46:16,,,,
2025-02-13,Caterer,19,1178.1,20284.13,1310.38,961.38,18973.75,2025-12-02 10:46:16,,,,
2025-02-14,HORECA,30,897.33,19475.9,1736.07,1037.99,17739.83,2025-12-02 10:46:16,,,,
2025-02-14,Wholesaler,6,673.46,12486.56,1126.67,663.05,11359.89,2025-12-02 10:46:16,,,,
2025-02-14,Retail Chain,24,1144.5,22684.22,1838.93,1187.82,20845.29,2025-12-02 10:46:16,,,,
2025-02-14,Caterer,27,655.95,15822.45,1140.5,767.74,14681.95,2025-12-02 10:46:16,,,,
2025-02-15,HORECA,26,787.02,14037.05,1198.33,694.76,12838.72,2025-12-02 10:46:16,,,,
2025-02-15,Wholesaler,23,1016.6,16902.12,1666.03,901.54,15236.089999999998,2025-12-02 10:46:16,,,,
2025-02-15,Retail Chain,26,1093.14,23246.08,1180.07,1218.4,22066.010000000002,2025-12-02 10:46:16,,,,
2025-02-15,Caterer,8,222.21,4593.8,376.64,241.72,4217.16,2025-12-02 10:46:16,,,,
2025-02-16,HORECA,29,234.85,5494.3,490.37,249.57,5003.93,2025-12-02 10:46:16,,,,
2025-02-16,Wholesaler,14,584.28,9556.55,548.3,495.35,9008.25,2025-12-02 10:46:16,,,,
2025-02-16,Retail Chain,25,1033.43,23526.1,1414.24,1065.6,22111.859999999997,2025-12-02 10:46:16,,,,
2025-02-16,Caterer,11,1029.2,17759.19,1420.56,938.95,16338.63,2025-12-02 10:46:16,,,,
2025-02-17,HORECA,7,464.26,8442.12,646.13,386.74,7795.990000000001,2025-12-02 10:46:16,,,,
2025-02-17,Wholesaler,19,1158.42,27972.01,1648.42,1500.46,26323.589999999997,2025-12-02 10:46:16,,,,
2025-02-17,Retail Chain,12,465.67,9780.36,642.18,525.47,9138.18,2025-12-02 10:46:16,,,,
2025-02-17,Caterer,5,952.76,23772.45,1772.15,1096.54,22000.3,2025-12-02 10:46:16,,,,
2025-02-18,HORECA,18,817.67,12278.28,747.85,660.85,11530.43,2025-12-02 10:46:16,,,,
2025-02-18,Wholesaler,9,394.27,7231.2,542.0,368.29,6689.2,2025-12-02 10:46:16,,,,
2025-02-18,Retail Chain,23,685.95,10335.07,834.45,473.29,9500.619999999999,2025-12-02 10:46:16,,,,
2025-02-18,Caterer,21,771.46,11836.92,863.36,560.03,10973.56,2025-12-02 10:46:16,,,,
2025-02-19,HORECA,10,566.88,13210.2,775.09,643.74,12435.11,2025-12-02 10:46:16,,,,
2025-02-19,Wholesaler,29,252.07,5470.05,374.14,268.41,5095.91,2025-12-02 10:46:16,,,,
2025-02-19,Retail Chain,5,425.44,8148.38,704.88,448.01,7443.5,2025-12-02 10:46:16,,,,
2025-02-19,Caterer,22,311.19,4944.64,466.11,244.28,4478.530000000001,2025-12-02 10:46:16,,,,
2025-02-20,HORECA,16,788.88,13212.7,1076.9,687.58,12135.800000000001,2025-12-02 10:46:16,,,,
2025-02-20,Wholesaler,21,474.65,9293.69,775.2,475.49,8518.49,2025-12-02 10:46:16,,,,
2025-02-20,Retail Chain,29,313.14,6508.44,447.65,348.16,6060.79,2025-12-02 10:46:16,,,,
2025-02-20,Caterer,12,711.28,16678.57,1374.67,864.89,15303.9,2025-12-02 10:46:16,,,,
2025-02-21,HORECA,30,999.0,19749.05,1318.28,964.28,18430.77,2025-12-02 10:46:16,,,,
2025-02-21,Wholesaler,8,969.18,15698.53,992.94,776.19,14705.59,2025-12-02 10:46:16,,,,
2025-02-21,Retail Chain,13,734.83,15139.52,1412.1,727.52,13727.42,2025-12-02 10:46:16,,,,
2025-02-21,Caterer,15,855.97,15928.49,971.7,755.61,14956.789999999999,2025-12-02 10:46:16,,,,
2025-02-22,HORECA,26,838.65,18758.11,1226.01,918.79,17532.100000000002,2025-12-02 10:46:16,,,,
2025-02-22,Wholesaler,24,302.72,6399.12,385.64,317.8,6013.48,2025-12-02 10:46:16,,,,
2025-02-22,Retail Chain,17,1013.73,18638.85,1057.89,950.79,17580.96,2025-12-02 10:46:16,,,,
2025-02-22,Caterer,9,279.44,5482.67,354.81,282.22,5127.86,2025-12-02 10:46:16,,,,
2025-02-23,HORECA,15,1050.87,22080.98,2085.43,1083.31,19995.55,2025-12-02 10:46:16,,,,
2025-02-23,Wholesaler,27,833.09,19211.63,1169.28,916.89,18042.350000000002,2025-12-02 10:46:16,,,,
2025-02-23,Retail Chain,30,773.35,18546.24,1040.28,862.44,17505.960000000003,2025-12-02 10:46:16,,,,
2025-02-23,Caterer,8,618.88,14980.12,1410.34,727.45,13569.78,2025-12-02 10:46:16,,,,
2025-02-24,HORECA,20,607.95,11963.01,969.4,608.8,10993.61,2025-12-02 10:46:16,,,,
2025-02-24,Wholesaler,5,254.23,3969.72,284.98,192.78,3684.74,2025-12-02 10:46:16,,,,
2025-02-24,Retail Chain,18,258.03,4792.29,463.34,226.57,4328.95,2025-12-02 10:46:16,,,,
2025-02-24,Caterer,18,357.44,8832.07,634.87,447.7,8197.199999999999,2025-12-02 10:46:16,,,,
2025-02-25,HORECA,24,398.59,8444.58,484.51,422.59,7960.07,2025-12-02 10:46:16,,,,
2025-02-25,Wholesaler,5,996.88,24705.87,2170.42,1328.1,22535.449999999997,2025-12-02 10:46:16,,,,
2025-02-25,Retail Chain,5,775.25,15055.61,1333.52,678.11,13722.09,2025-12-02 10:46:16,,,,
2025-02-25,Caterer,11,309.33,5888.91,418.57,301.72,5470.34,2025-12-02 10:46:16,,,,
2025-02-26,HORECA,27,847.3,18509.4,1189.79,884.21,17319.61,2025-12-02 10:46:16,,,,
2025-02-26,Wholesaler,9,630.49,10174.41,703.58,503.87,9470.83,2025-12-02 10:46:16,,,,
2025-02-26,Retail Chain,9,754.98,12286.31,808.68,623.66,11477.63,2025-12-02 10:46:16,,,,
2025-02-26,Caterer,25,798.71,15106.25,1255.32,795.12,13850.93,2025-12-02 10:46:16,,,,
2025-02-27,HORECA,11,815.57,17052.83,1465.86,922.28,15586.970000000001,2025-12-02 10:46:16,,,,
2025-02-27,Wholesaler,14,501.41,7923.24,636.66,424.65,7286.58,2025-12-02 10:46:16,,,,
2025-02-27,Retail Chain,24,1095.4,25125.26,1519.88,1151.32,23605.379999999997,2025-12-02 10:46:16,,,,
2025-02-27,Caterer,16,556.89,9015.06,452.35,485.62,8562.71,2025-12-02 10:46:16,,,,
2025-02-28,HORECA,18,782.69,12288.97,942.49,630.87,11346.48,2025-12-02 10:46:16,,,,
2025-02-28,Wholesaler,5,410.0,8365.72,644.93,437.75,7720.789999999999,2025-12-02 10:46:16,,,,
2025-02-28,Retail Chain,29,1006.25,23878.98,1594.55,1259.93,22284.43,2025-12-02 10:46:16,,,,
2025-02-28,Caterer,19,930.66,21583.71,1882.7,1115.55,19701.01,2025-12-02 10:46:16,,,,
2025-03-01,HORECA,12,1079.39,21543.26,2077.48,1117.36,19465.78,2025-12-02 10:46:16,,,,
2025-03-01,Wholesaler,5,971.34,23231.7,1766.34,1119.22,21465.36,2025-12-02 10:46:16,,,,
2025-03-01,Retail Chain,12,376.96,8117.89,673.4,416.75,7444.490000000001,2025-12-02 10:46:16,,,,
2025-03-01,Caterer,28,1095.65,20078.51,1447.2,986.46,18631.309999999998,2025-12-02 10:46:16,,,,
2025-03-02,HORECA,7,272.72,4189.68,259.15,193.26,3930.53,2025-12-02 10:46:16,,,,
2025-03-02,Wholesaler,19,581.44,13990.33,863.6,740.49,13126.73,2025-12-02 10:46:16,,,,
2025-03-02,Retail Chain,9,633.45,12247.28,935.55,557.51,11311.730000000001,2025-12-02 10:46:16,,,,
2025-03-02,Caterer,17,962.81,22582.58,1475.0,1141.34,21107.58,2025-12-02 10:46:16,,,,
2025-03-03,HORECA,19,583.48,13997.19,708.85,743.77,13288.34,2025-12-02 10:46:16,,,,
2025-03-03,Wholesaler,16,1066.22,17547.85,976.62,806.92,16571.23,2025-12-02 10:46:16,,,,
2025-03-03,Retail Chain,30,262.91,5166.54,502.88,254.81,4663.66,2025-12-02 10:46:16,,,,
2025-03-03,Caterer,14,374.41,8733.24,778.39,477.37,7954.849999999999,2025-12-02 10:46:16,,,,
2025-03-04,HORECA,10,650.65,12589.42,993.26,588.13,11596.16,2025-12-02 10:46:16,,,,
2025-03-04,Wholesaler,18,285.01,6221.66,578.05,340.81,5643.61,2025-12-02 10:46:16,,,,
2025-03-04,Retail Chain,26,992.67,18833.89,1397.13,905.64,17436.76,2025-12-02 10:46:16,,,,
2025-03-04,Caterer,27,1159.02,17914.26,986.52,845.81,16927.739999999998,2025-12-02 10:46:16,,,,
2025-03-05,HORECA,11,367.8,5729.54,525.12,268.32,5204.42,2025-12-02 10:46:16,,,,
2025-03-05,Wholesaler,27,613.34,15233.75,1283.05,737.94,13950.7,2025-12-02 10:46:16,,,,
2025-03-05,Retail Chain,5,513.0,9581.36,569.06,505.91,9012.300000000001,2025-12-02 10:46:16,,,,
2025-03-05,Caterer,27,1032.73,16986.8,1599.11,827.04,15387.689999999999,2025-12-02 10:46:16,,,,
2025-03-06,HORECA,30,332.81,6792.95,360.13,331.56,6432.82,2025-12-02 10:46:16,,,,
2025-03-06,Wholesaler,20,345.52,7707.94,704.81,376.35,7003.129999999999,2025-12-02 10:46:16,,,,
2025-03-06,Retail Chain,17,995.95,17961.01,1524.14,954.85,16436.87,2025-12-02 10:46:16,,,,
2025-03-06,Caterer,11,242.19,4423.91,248.37,200.92,4175.54,2025-12-02 10:46:16,,,,
2025-03-07,HORECA,22,305.33,7355.5,728.11,358.68,6627.39,2025-12-02 10:46:16,,,,
2025-03-07,Wholesaler,24,893.7,20156.95,1711.41,910.58,18445.54,2025-12-02 10:46:16,,,,
2025-03-07,Retail Chain,21,210.52,3938.77,378.41,189.64,3560.36,2025-12-02 10:46:16,,,,
2025-03-07,Caterer,5,823.52,15175.87,1086.19,783.64,14089.68,2025-12-02 10:46:16,,,,
2025-03-08,HORECA,23,1102.18,18608.33,1605.81,884.46,17002.52,2025-12-02 10:46:16,,,,
2025-03-08,Wholesaler,29,790.52,13133.52,816.61,605.26,12316.91,2025-12-02 10:46:16,,,,
2025-03-08,Retail Chain,27,1198.46,27205.6,2632.33,1468.24,24573.269999999997,2025-12-02 10:46:16,,,,
2025-03-08,Caterer,18,363.8,8305.46,486.63,454.4,7818.829999999999,2025-12-02 10:46:16,,,,
2025-03-09,HORECA,25,591.2,10373.07,746.99,543.0,9626.08,2025-12-02 10:46:16,,,,
2025-03-09,Wholesaler,11,224.02,4413.89,410.62,205.63,4003.2700000000004,2025-12-02 10:46:16,,,,
2025-03-09,Retail Chain,13,217.41,4575.99,312.7,217.12,4263.29,2025-12-02 10:46:16,,,,
2025-03-09,Caterer,6,508.53,9328.65,859.1,495.16,8469.55,2025-12-02 10:46:16,,,,
2025-03-10,HORECA,25,674.28,13158.35,1276.6,660.9,11881.75,2025-12-02 10:46:16,,,,
2025-03-10,Wholesaler,8,494.91,8758.28,804.19,438.46,7954.09,2025-12-02 10:46:16,,,,
2025-03-10,Retail Chain,7,632.47,13352.37,1238.67,645.45,12113.7,2025-12-02 10:46:16,,,,
2025-03-10,Caterer,25,582.24,11538.1,1106.69,605.79,10431.41,2025-12-02 10:46:16,,,,
2025-03-11,HORECA,19,1170.85,27558.79,2211.44,1426.62,25347.350000000002,2025-12-02 10:46:16,,,,
2025-03-11,Wholesaler,26,512.22,8289.93,445.31,438.2,7844.62,2025-12-02 10:46:16,,,,
2025-03-11,Retail Chain,6,1196.63,24791.94,2430.29,1298.21,22361.649999999998,2025-12-02 10:46:16,,,,
2025-03-11,Caterer,30,1012.14,25279.07,1332.84,1204.65,23946.23,2025-12-02 10:46:16,,,,
2025-03-12,HORECA,26,407.03,8533.35,842.35,444.61,7691.0,2025-12-02 10:46:16,,,,
2025-03-12,Wholesaler,27,930.32,22404.97,1795.38,1181.89,20609.59,2025-12-02 10:46:16,,,,
2025-03-12,Retail Chain,22,922.47,18989.59,1699.21,1007.69,17290.38,2025-12-02 10:46:16,,,,
2025-03-12,Caterer,19,713.25,16365.71,1089.27,839.29,15276.439999999999,2025-12-02 10:46:16,,,,
2025-03-13,HORECA,16,1029.65,18774.04,1732.03,997.47,17042.010000000002,2025-12-02 10:46:16,,,,
2025-03-13,Wholesaler,17,202.2,4347.06,358.62,197.97,3988.4400000000005,2025-12-02 10:46:16,,,,
2025-03-13,Retail Chain,13,283.78,5804.99,339.23,273.52,5465.76,2025-12-02 10:46:16,,,,
2025-03-13,Caterer,21,807.97,19071.8,1868.86,920.48,17202.94,2025-12-02 10:46:16,,,,
2025-03-14,HORECA,10,1098.46,20986.36,1081.11,982.04,19905.25,2025-12-02 10:46:16,,,,
2025-03-14,Wholesaler,14,558.97,10828.0,690.43,595.46,10137.57,2025-12-02 10:46:16,,,,
2025-03-14,Retail Chain,18,254.76,5711.33,397.52,310.68,5313.8099999999995,2025-12-02 10:46:16,,,,
2025-03-14,Caterer,23,316.02,6910.87,383.95,368.24,6526.92,2025-12-02 10:46:16,,,,
2025-03-15,HORECA,30,509.25,10916.78,1046.73,515.45,9870.050000000001,2025-12-02 10:46:16,,,,
2025-03-15,Wholesaler,8,860.23,14899.99,1216.01,772.48,13683.98,2025-12-02 10:46:16,,,,
2025-03-15,Retail Chain,25,915.45,17520.14,1565.7,909.74,15954.439999999999,2025-12-02 10:46:16,,,,
2025-03-15,Caterer,30,705.51,13881.21,1260.0,642.23,12621.21,2025-12-02 10:46:16,,,,
2025-03-16,HORECA,10,208.37,4089.81,266.33,224.92,3823.48,2025-12-02 10:46:16,,,,
2025-03-16,Wholesaler,20,854.69,17647.39,1348.83,846.09,16298.56,2025-12-02 10:46:16,,,,
2025-03-16,Retail Chain,11,910.9,22206.85,1378.9,1106.53,20827.949999999997,2025-12-02 10:46:16,,,,
2025-03-16,Caterer,12,907.38,17640.9,1272.05,835.61,16368.850000000002,2025-12-02 10:46:16,,,,
2025-03-17,HORECA,6,870.36,16868.12,1103.6,795.15,15764.519999999999,2025-12-02 10:46:16,,,,
2025-03-17,Wholesaler,14,712.95,16690.67,1651.14,849.59,15039.529999999999,2025-12-02 10:46:16,,,,
2025-03-17,Retail Chain,5,554.71,11534.69,651.12,618.03,10883.57,2025-12-02 10:46:16,,,,
2025-03-17,Caterer,19,478.79,8427.98,708.11,443.31,7719.87,2025-12-02 10:46:16,,,,
2025-03-18,HORECA,29,638.85,12251.25,699.54,554.68,11551.71,2025-12-02 10:46:16,,,,
2025-03-18,Wholesaler,18,482.97,7486.82,559.67,388.83,6927.15,2025-12-02 10:46:16,,,,
2025-03-18,Retail Chain,12,677.95,15494.0,1169.52,846.94,14324.48,2025-12-02 10:46:16,,,,
2025-03-18,Caterer,12,898.9,15775.68,1515.74,758.14,14259.94,2025-12-02 10:46:16,,,,
2025-03-19,HORECA,22,1156.8,19196.78,1156.18,1019.54,18040.6,2025-12-02 10:46:16,,,,
2025-03-19,Wholesaler,21,363.33,6907.98,614.23,312.71,6293.75,2025-12-02 10:46:16,,,,
2025-03-19,Retail Chain,30,749.99,13180.35,749.81,702.4,12430.54,2025-12-02 10:46:16,,,,
2025-03-19,Caterer,6,636.97,14712.83,763.76,778.14,13949.07,2025-12-02 10:46:16,,,,
2025-03-20,HORECA,22,360.44,8850.53,718.71,408.93,8131.820000000001,2025-12-02 10:46:16,,,,
2025-03-20,Wholesaler,23,205.3,3515.97,242.77,185.91,3273.2,2025-12-02 10:46:16,,,,
2025-03-20,Retail Chain,6,1152.93,21655.46,1553.21,1186.88,20102.25,2025-12-02 10:46:16,,,,
2025-03-20,Caterer,24,968.83,17415.5,1390.12,946.93,16025.380000000001,2025-12-02 10:46:16,,,,
2025-03-21,HORECA,14,203.42,4401.23,361.37,229.71,4039.8599999999997,2025-12-02 10:46:16,,,,
2025-03-21,Wholesaler,21,1106.82,21084.36,1894.06,1134.69,19190.3,2025-12-02 10:46:16,,,,
2025-03-21,Retail Chain,11,747.48,17850.47,1533.06,864.67,16317.410000000002,2025-12-02 10:46:16,,,,
2025-03-21,Caterer,6,282.24,5559.12,341.32,265.48,5217.8,2025-12-02 10:46:16,,,,
2025-03-22,HORECA,13,442.08,9690.95,827.99,446.45,8862.960000000001,2025-12-02 10:46:16,,,,
2025-03-22,Wholesaler,25,200.89,3159.38,209.74,144.18,2949.6400000000003,2025-12-02 10:46:16,,,,
2025-03-22,Retail Chain,5,1056.55,22603.98,1968.3,1023.27,20635.68,2025-12-02 10:46:16,,,,
2025-03-22,Caterer,7,489.51,8762.22,542.23,452.49,8219.99,2025-12-02 10:46:16,,,,
2025-03-23,HORECA,17,429.85,8326.59,517.03,426.37,7809.56,2025-12-02 10:46:16,,,,
2025-03-23,Wholesaler,19,201.53,4855.48,279.05,230.24,4576.429999999999,2025-12-02 10:46:16,,,,
2025-03-23,Retail Chain,23,1120.91,24698.16,1405.74,1339.28,23292.42,2025-12-02 10:46:16,,,,
2025-03-23,Caterer,27,636.23,12585.5,698.05,578.76,11887.45,2025-12-02 10:46:16,,,,
2025-03-24,HORECA,30,394.52,6833.36,355.24,339.15,6478.12,2025-12-02 10:46:16,,,,
2025-03-24,Wholesaler,11,1002.4,16901.49,968.71,892.35,15932.780000000002,2025-12-02 10:46:16,,,,
2025-03-24,Retail Chain,12,1189.08,27182.0,1635.02,1266.22,25546.98,2025-12-02 10:46:16,,,,
2025-03-24,Caterer,30,1150.92,25803.33,2459.73,1413.94,23343.600000000002,2025-12-02 10:46:16,,,,
2025-03-25,HORECA,19,362.6,7962.27,560.88,378.14,7401.39,2025-12-02 10:46:16,,,,
2025-03-25,Wholesaler,19,1055.74,25245.7,1463.71,1299.85,23781.99,2025-12-02 10:46:16,,,,
2025-03-25,Retail Chain,11,1016.65,24220.72,1418.68,1257.12,22802.04,2025-12-02 10:46:16,,,,
2025-03-25,Caterer,6,204.49,3694.34,281.29,198.05,3413.05,2025-12-02 10:46:16,,,,
2025-03-26,HORECA,16,738.33,15322.36,1062.99,712.86,14259.37,2025-12-02 10:46:16,,,,
2025-03-26,Wholesaler,16,654.34,10554.89,1040.96,542.53,9513.93,2025-12-02 10:46:16,,,,
2025-03-26,Retail Chain,9,576.78,13398.29,732.7,635.85,12665.59,2025-12-02 10:46:16,,,,
2025-03-26,Caterer,27,858.61,19701.33,1730.61,1069.2,17970.72,2025-12-02 10:46:16,,,,
2025-03-27,HORECA,6,704.36,12923.88,841.16,690.85,12082.72,2025-12-02 10:46:16,,,,
2025-03-27,Wholesaler,24,512.94,10262.0,650.15,562.4,9611.85,2025-12-02 10:46:16,,,,
2025-03-27,Retail Chain,23,369.55,7903.73,434.82,384.55,7468.91,2025-12-02 10:46:16,,,,
2025-03-27,Caterer,5,440.03,8237.98,592.76,412.48,7645.219999999999,2025-12-02 10:46:16,,,,
2025-03-28,HORECA,9,439.38,10306.92,972.72,471.02,9334.2,2025-12-02 10:46:16,,,,
2025-03-28,Wholesaler,22,452.35,9942.44,738.78,486.71,9203.66,2025-12-02 10:46:16,,,,
2025-03-28,Retail Chain,14,1102.36,23938.13,2008.58,1156.05,21929.550000000003,2025-12-02 10:46:16,,,,
2025-03-28,Caterer,30,509.18,11695.75,845.56,614.82,10850.19,2025-12-02 10:46:16,,,,
2025-03-29,HORECA,29,672.69,15101.38,1381.66,717.43,13719.72,2025-12-02 10:46:16,,,,
2025-03-29,Wholesaler,8,613.1,14759.04,1170.13,787.17,13588.91,2025-12-02 10:46:16,,,,
2025-03-29,Retail Chain,27,420.51,7555.14,419.16,412.61,7135.9800000000005,2025-12-02 10:46:16,,,,
2025-03-29,Caterer,29,917.96,17866.67,1662.7,851.38,16203.969999999998,2025-12-02 10:46:16,,,,
2025-03-30,HORECA,8,348.02,5857.45,325.92,310.54,5531.53,2025-12-02 10:46:16,,,,
2025-03-30,Wholesaler,7,917.55,17854.51,945.51,844.22,16909.0,2025-12-02 10:46:16,,,,
2025-03-30,Retail Chain,27,453.16,9236.31,535.24,460.17,8701.07,2025-12-02 10:46:16,,,,
2025-03-30,Caterer,29,207.06,4723.99,310.59,236.6,4413.4,2025-12-02 10:46:16,,,,
2025-03-31,HORECA,30,329.35,5044.14,442.6,256.98,4601.54,2025-12-02 10:46:16,,,,
2025-03-31,Wholesaler,18,907.56,18090.64,1751.54,892.99,16339.099999999999,2025-12-02 10:46:16,,,,
2025-03-31,Retail Chain,23,820.38,17835.36,1352.74,892.56,16482.62,2025-12-02 10:46:16,,,,
2025-03-31,Caterer,30,343.52,6800.13,366.96,343.91,6433.17,2025-12-02 10:46:16,,,,
2025-04-01,HORECA,13,501.95,9217.79,890.43,454.75,8327.36,2025-12-02 10:46:16,,,,
2025-04-01,Wholesaler,5,1187.71,21971.85,1748.57,1123.15,20223.28,2025-12-02 10:46:16,,,,
2025-04-01,Retail Chain,30,306.04,5137.84,326.28,250.4,4811.56,2025-12-02 10:46:16,,,,
2025-04-01,Caterer,27,1182.6,20941.17,1918.51,1132.79,19022.66,2025-12-02 10:46:16,,,,
2025-04-02,HORECA,14,501.88,10854.07,700.11,561.98,10153.96,2025-12-02 10:46:16,,,,
2025-04-02,Wholesaler,9,1095.76,18824.13,1654.06,983.56,17170.07,2025-12-02 10:46:16,,,,
2025-04-02,Retail Chain,8,849.47,15726.67,943.73,799.81,14782.94,2025-12-02 10:46:16,,,,
2025-04-02,Caterer,23,1039.88,25876.14,1351.22,1299.2,24524.92,2025-12-02 10:46:16,,,,
2025-04-03,HORECA,13,423.13,10219.07,635.55,498.44,9583.52,2025-12-02 10:46:16,,,,
2025-04-03,Wholesaler,14,320.61,6182.89,581.05,283.89,5601.84,2025-12-02 10:46:16,,,,
2025-04-03,Retail Chain,29,1180.43,29397.06,2828.12,1582.4,26568.940000000002,2025-12-02 10:46:16,,,,
2025-04-03,Caterer,26,1105.42,16703.13,1020.14,858.73,15682.990000000002,2025-12-02 10:46:16,,,,
2025-04-04,HORECA,10,347.15,5600.02,433.69,265.34,5166.330000000001,2025-12-02 10:46:16,,,,
2025-04-04,Wholesaler,12,817.53,16943.36,1414.46,883.64,15528.900000000001,2025-12-02 10:46:16,,,,
2025-04-04,Retail Chain,5,955.86,22867.86,1556.03,1120.88,21311.83,2025-12-02 10:46:16,,,,
2025-04-04,Caterer,19,342.92,5398.63,469.44,262.32,4929.1900000000005,2025-12-02 10:46:16,,,,
2025-04-05,HORECA,27,475.38,10351.67,715.04,568.79,9636.630000000001,2025-12-02 10:46:16,,,,
2025-04-05,Wholesaler,17,955.83,18939.51,1249.79,987.28,17689.719999999998,2025-12-02 10:46:16,,,,
2025-04-05,Retail Chain,7,1152.41,25099.0,2474.74,1191.85,22624.260000000002,2025-12-02 10:46:16,,,,
2025-04-05,Caterer,7,363.3,7384.46,629.19,351.39,6755.27,2025-12-02 10:46:16,,,,
2025-04-06,HORECA,19,903.81,15544.68,1475.73,743.18,14068.95,2025-12-02 10:46:16,,,,
2025-04-06,Wholesaler,8,824.99,16933.84,1580.33,790.33,15353.51,2025-12-02 10:46:16,,,,
2025-04-06,Retail Chain,20,235.46,3594.32,182.37,165.32,3411.9500000000003,2025-12-02 10:46:16,,,,
2025-04-06,Caterer,6,1088.04,20715.74,1932.95,1068.29,18782.79,2025-12-02 10:46:16,,,,
2025-04-07,HORECA,21,551.62,9738.11,713.4,490.81,9024.710000000001,2025-12-02 10:46:16,,,,
2025-04-07,Wholesaler,5,459.79,7580.85,521.3,385.05,7059.55,2025-12-02 10:46:16,,,,
2025-04-07,Retail Chain,28,1199.25,26368.0,1562.24,1239.38,24805.76,2025-12-02 10:46:16,,,,
2025-04-07,Caterer,22,760.17,18913.37,1243.19,1018.63,17670.18,2025-12-02 10:46:16,,,,
2025-04-08,HORECA,16,292.81,6251.66,521.91,339.06,5729.75,2025-12-02 10:46:16,,,,
2025-04-08,Wholesaler,16,698.37,16261.16,1382.93,792.69,14878.23,2025-12-02 10:46:16,,,,
2025-04-08,Retail Chain,19,1002.47,18635.08,1142.14,991.55,17492.940000000002,2025-12-02 10:46:16,,,,
2025-04-08,Caterer,11,757.39,15020.31,1416.32,687.7,13603.99,2025-12-02 10:46:16,,,,
2025-04-09,HORECA,13,1192.86,29817.34,2410.96,1369.48,27406.38,2025-12-02 10:46:16,,,,
2025-04-09,Wholesaler,26,329.11,5734.17,349.45,310.77,5384.72,2025-12-02 10:46:16,,,,
2025-04-09,Retail Chain,15,911.62,15970.98,1430.74,861.8,14540.24,2025-12-02 10:46:16,,,,
