date,store_id,total_bills,total_qty_kg,gross_sales,discount_amount,tax_amount,net_sales,created_at,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
2025-03-12,STORE_VDR_003,129,332.5,6405.1,555.8,327.29,5849.3,2025-12-02 10:42:54,,,,
2025-03-13,STORE_AHD_001,55,139.19,3709.48,117.15,191.32,3592.33,2025-12-02 10:42:54,,,,
2025-03-13,STORE_SUR_002,76,272.77,11912.06,174.83,595.2,11737.23,2025-12-02 10:42:54,,,,
2025-03-13,STORE_VDR_003,94,158.17,3693.42,141.62,213.94,3551.8,2025-12-02 10:42:54,,,,
2025-03-14,STORE_AHD_001,111,331.43,6293.71,371.59,331.48,5922.12,2025-12-02 10:42:54,,,,
2025-03-14,STORE_SUR_002,45,490.42,14760.12,913.83,859.0,13846.29,2025-12-02 10:42:54,,,,
2025-03-14,STORE_VDR_003,125,218.16,6027.87,83.15,297.47,5944.72,2025-12-02 10:42:54,,,,
2025-03-15,STORE_AHD_001,48,538.04,17927.81,1630.37,777.31,16297.440000000002,2025-12-02 10:42:54,,,,
2025-03-15,STORE_SUR_002,123,301.6,6885.51,494.89,412.84,6390.62,2025-12-02 10:42:54,,,,
2025-03-15,STORE_VDR_003,95,416.81,12529.67,835.99,557.95,11693.68,2025-12-02 10:42:54,,,,
2025-03-16,STORE_AHD_001,136,249.81,7487.01,743.44,371.73,6743.57,2025-12-02 10:42:54,,,,
2025-03-16,STORE_SUR_002,81,434.08,11621.22,1051.63,516.39,10569.59,2025-12-02 10:42:54,,,,
2025-03-16,STORE_VDR_003,103,231.6,6018.74,413.6,307.26,5605.139999999999,2025-12-02 10:42:54,,,,
2025-03-17,STORE_AHD_001,63,415.9,10440.05,655.42,474.15,9784.63,2025-12-02 10:42:54,,,,
2025-03-17,STORE_SUR_002,49,320.61,7191.44,217.77,313.65,6973.669999999999,2025-12-02 10:42:54,,,,
2025-03-17,STORE_VDR_003,102,128.4,3960.85,175.62,189.6,3785.23,2025-12-02 10:42:54,,,,
2025-03-18,STORE_AHD_001,139,471.83,14259.62,330.21,789.0,13929.410000000002,2025-12-02 10:42:54,,,,
2025-03-18,STORE_SUR_002,122,345.27,8769.8,336.34,411.36,8433.46,2025-12-02 10:42:54,,,,
2025-03-18,STORE_VDR_003,70,281.38,5879.56,502.56,296.68,5377.0,2025-12-02 10:42:54,,,,
2025-03-19,STORE_AHD_001,91,491.76,13357.4,737.6,688.32,12619.8,2025-12-02 10:42:54,,,,
2025-03-19,STORE_SUR_002,83,249.79,8871.28,388.62,512.6,8482.66,2025-12-02 10:42:54,,,,
2025-03-19,STORE_VDR_003,96,259.15,9723.61,951.99,421.95,8771.62,2025-12-02 10:42:54,,,,
2025-03-20,STORE_AHD_001,131,151.62,4613.32,442.58,186.58,4170.74,2025-12-02 10:42:54,,,,
2025-03-20,STORE_SUR_002,46,239.76,7404.35,450.79,296.97,6953.56,2025-12-02 10:42:54,,,,
2025-03-20,STORE_VDR_003,141,399.88,11170.9,1016.96,558.69,10153.939999999999,2025-12-02 10:42:54,,,,
2025-03-21,STORE_AHD_001,53,337.73,11717.72,440.12,659.67,11277.599999999999,2025-12-02 10:42:54,,,,
2025-03-21,STORE_SUR_002,62,363.14,7333.96,375.49,391.74,6958.47,2025-12-02 10:42:54,,,,
2025-03-21,STORE_VDR_003,86,507.75,13381.25,931.78,552.08,12449.47,2025-12-02 10:42:54,,,,
2025-03-22,STORE_AHD_001,79,137.19,3504.84,105.42,162.56,3399.42,2025-12-02 10:42:54,,,,
2025-03-22,STORE_SUR_002,109,253.49,7426.94,187.65,389.04,7239.29,2025-12-02 10:42:54,,,,
2025-03-22,STORE_VDR_003,50,139.3,4069.15,220.01,209.65,3849.1400000000003,2025-12-02 10:42:54,,,,
2025-03-23,STORE_AHD_001,112,525.19,12117.68,629.6,571.81,11488.08,2025-12-02 10:42:54,,,,
2025-03-23,STORE_SUR_002,61,230.45,6143.63,231.2,311.96,5912.43,2025-12-02 10:42:54,,,,
2025-03-23,STORE_VDR_003,112,524.71,15892.29,1373.58,782.19,14518.710000000001,2025-12-02 10:42:54,,,,
2025-03-24,STORE_AHD_001,134,397.41,11308.03,743.55,530.98,10564.480000000001,2025-12-02 10:42:54,,,,
2025-03-24,STORE_SUR_002,62,315.61,12082.71,570.66,624.58,11512.05,2025-12-02 10:42:54,,,,
2025-03-24,STORE_VDR_003,67,419.23,16087.49,288.4,671.32,15799.09,2025-12-02 10:42:54,,,,
2025-03-25,STORE_AHD_001,142,279.18,9731.42,474.88,515.51,9256.54,2025-12-02 10:42:54,,,,
2025-03-25,STORE_SUR_002,134,384.2,11132.13,748.1,617.01,10384.029999999999,2025-12-02 10:42:54,,,,
2025-03-25,STORE_VDR_003,88,158.24,5737.59,144.32,234.09,5593.27,2025-12-02 10:42:54,,,,
2025-03-26,STORE_AHD_001,50,546.78,8848.7,684.61,513.69,8164.090000000001,2025-12-02 10:42:54,,,,
2025-03-26,STORE_SUR_002,118,170.51,6684.7,85.66,310.34,6599.04,2025-12-02 10:42:54,,,,
2025-03-26,STORE_VDR_003,70,217.45,6333.5,596.22,269.99,5737.28,2025-12-02 10:42:54,,,,
2025-03-27,STORE_AHD_001,131,487.74,11640.2,537.69,587.42,11102.51,2025-12-02 10:42:54,,,,
2025-03-27,STORE_SUR_002,106,482.21,17297.63,629.2,943.53,16668.43,2025-12-02 10:42:54,,,,
2025-03-27,STORE_VDR_003,144,206.88,7778.83,261.55,439.66,7517.28,2025-12-02 10:42:54,,,,
2025-03-28,STORE_AHD_001,123,246.98,4712.8,223.28,214.02,4489.52,2025-12-02 10:42:54,,,,
2025-03-28,STORE_SUR_002,87,406.22,12063.14,1106.79,623.09,10956.349999999999,2025-12-02 10:42:54,,,,
2025-03-28,STORE_VDR_003,106,443.4,12086.22,516.84,705.56,11569.38,2025-12-02 10:42:54,,,,
2025-03-29,STORE_AHD_001,144,297.05,6497.85,580.63,343.14,5917.22,2025-12-02 10:42:54,,,,
2025-03-29,STORE_SUR_002,65,404.41,12045.82,745.43,659.68,11300.39,2025-12-02 10:42:54,,,,
2025-03-29,STORE_VDR_003,132,168.05,6369.08,499.21,326.76,5869.87,2025-12-02 10:42:54,,,,
2025-03-30,STORE_AHD_001,62,547.01,8514.62,706.12,429.4,7808.500000000001,2025-12-02 10:42:54,,,,
2025-03-30,STORE_SUR_002,129,408.88,14742.87,549.56,773.19,14193.310000000001,2025-12-02 10:42:54,,,,
2025-03-30,STORE_VDR_003,122,335.17,7532.1,694.0,434.49,6838.1,2025-12-02 10:42:54,,,,
2025-03-31,STORE_AHD_001,76,301.19,5779.6,105.72,248.46,5673.88,2025-12-02 10:42:54,,,,
2025-03-31,STORE_SUR_002,108,237.68,10363.24,579.36,602.29,9783.88,2025-12-02 10:42:54,,,,
2025-03-31,STORE_VDR_003,149,384.05,13019.68,1030.16,593.07,11989.52,2025-12-02 10:42:54,,,,
2025-04-01,STORE_AHD_001,98,215.2,5248.32,491.35,217.46,4756.969999999999,2025-12-02 10:42:54,,,,
2025-04-01,STORE_SUR_002,136,205.96,8844.3,520.24,514.79,8324.06,2025-12-02 10:42:54,,,,
2025-04-01,STORE_VDR_003,108,293.96,6444.79,216.67,265.88,6228.12,2025-12-02 10:42:54,,,,
2025-04-02,STORE_AHD_001,145,431.46,12286.42,925.78,567.07,11360.64,2025-12-02 10:42:54,,,,
2025-04-02,STORE_SUR_002,94,403.65,13402.07,967.17,697.67,12434.9,2025-12-02 10:42:54,,,,
2025-04-02,STORE_VDR_003,97,468.6,15018.27,267.0,810.47,14751.27,2025-12-02 10:42:54,,,,
2025-04-03,STORE_AHD_001,144,133.07,2073.76,51.68,94.11,2022.0800000000002,2025-12-02 10:42:54,,,,
2025-04-03,STORE_SUR_002,68,140.58,5468.18,493.38,231.77,4974.8,2025-12-02 10:42:54,,,,
2025-04-03,STORE_VDR_003,95,383.65,8890.81,198.5,493.56,8692.31,2025-12-02 10:42:54,,,,
2025-04-04,STORE_AHD_001,122,483.37,16494.61,1230.28,899.67,15264.33,2025-12-02 10:42:54,,,,
2025-04-04,STORE_SUR_002,137,472.16,9701.75,437.96,422.18,9263.79,2025-12-02 10:42:54,,,,
2025-04-04,STORE_VDR_003,60,158.43,6319.57,608.81,378.3,5710.76,2025-12-02 10:42:54,,,,
2025-04-05,STORE_AHD_001,130,549.05,8660.88,578.3,426.78,8082.579999999999,2025-12-02 10:42:54,,,,
2025-04-05,STORE_SUR_002,73,504.53,13516.52,972.91,778.69,12543.61,2025-12-02 10:42:54,,,,
2025-04-05,STORE_VDR_003,130,330.29,7442.04,195.91,331.86,7246.13,2025-12-02 10:42:54,,,,
2025-04-06,STORE_AHD_001,55,437.59,12931.96,934.61,605.91,11997.349999999999,2025-12-02 10:42:54,,,,
2025-04-06,STORE_SUR_002,123,255.98,8781.41,171.3,491.18,8610.11,2025-12-02 10:42:54,,,,
2025-04-06,STORE_VDR_003,101,397.45,9810.41,191.28,512.37,9619.13,2025-12-02 10:42:54,,,,
2025-04-07,STORE_AHD_001,47,516.16,17635.75,996.61,1056.96,16639.14,2025-12-02 10:42:54,,,,
2025-04-07,STORE_SUR_002,71,508.65,16455.22,498.12,768.56,15957.1,2025-12-02 10:42:54,,,,
2025-04-07,STORE_VDR_003,135,269.94,6748.69,239.31,361.0,6509.379999999999,2025-12-02 10:42:54,,,,
2025-04-08,STORE_AHD_001,52,274.96,6611.02,618.01,326.8,5993.01,2025-12-02 10:42:54,,,,
2025-04-08,STORE_SUR_002,108,182.27,8017.82,265.35,463.16,7752.469999999999,2025-12-02 10:42:54,,,,
2025-04-08,STORE_VDR_003,50,405.46,7853.99,96.47,431.62,7757.5199999999995,2025-12-02 10:42:54,,,,
2025-04-09,STORE_AHD_001,102,539.49,12698.85,752.29,693.46,11946.560000000001,2025-12-02 10:42:54,,,,
2025-04-09,STORE_SUR_002,47,324.16,8656.53,593.24,502.41,8063.290000000001,2025-12-02 10:42:54,,,,
2025-04-09,STORE_VDR_003,109,438.41,17334.63,559.35,871.2,16775.280000000002,2025-12-02 10:42:54,,,,
2025-04-10,STORE_AHD_001,89,420.97,6377.64,67.7,328.47,6309.9400000000005,2025-12-02 10:42:54,,,,
2025-04-10,STORE_SUR_002,40,545.54,15072.04,467.22,642.97,14604.820000000002,2025-12-02 10:42:54,,,,
2025-04-10,STORE_VDR_003,108,187.84,7189.78,425.34,377.63,6764.44,2025-12-02 10:42:54,,,,
2025-04-11,STORE_AHD_001,91,147.37,3371.15,102.43,187.54,3268.7200000000003,2025-12-02 10:42:54,,,,
2025-04-11,STORE_SUR_002,68,546.13,20929.01,277.45,1171.38,20651.559999999998,2025-12-02 10:42:54,,,,
2025-04-11,STORE_VDR_003,69,508.78,20210.59,1237.53,978.5,18973.06,2025-12-02 10:42:54,,,,
2025-04-12,STORE_AHD_001,72,527.31,9600.67,627.04,488.66,8973.630000000001,2025-12-02 10:42:54,,,,
2025-04-12,STORE_SUR_002,71,469.65,9905.41,965.82,461.01,8939.59,2025-12-02 10:42:54,,,,
2025-04-12,STORE_VDR_003,95,265.05,9569.38,485.47,418.19,9083.91,2025-12-02 10:42:54,,,,
2025-04-13,STORE_AHD_001,59,235.32,6237.41,99.4,263.28,6138.01,2025-12-02 10:42:54,,,,
2025-04-13,STORE_SUR_002,60,185.67,6564.04,291.3,343.95,6272.74,2025-12-02 10:42:54,,,,
2025-04-13,STORE_VDR_003,43,142.63,5021.05,442.91,298.92,4578.14,2025-12-02 10:42:54,,,,
2025-04-14,STORE_AHD_001,93,369.77,8768.04,618.01,474.05,8150.030000000001,2025-12-02 10:42:54,,,,
2025-04-14,STORE_SUR_002,133,406.87,11123.67,205.87,472.77,10917.8,2025-12-02 10:42:54,,,,
2025-04-14,STORE_VDR_003,41,497.75,15036.96,1296.37,723.65,13740.59,2025-12-02 10:42:54,,,,
2025-04-15,STORE_AHD_001,118,381.5,6777.34,484.84,286.17,6292.5,2025-12-02 10:42:54,,,,
2025-04-15,STORE_SUR_002,75,280.19,8437.66,280.07,371.16,8157.59,2025-12-02 10:42:54,,,,
2025-04-15,STORE_VDR_003,145,508.43,11415.44,502.75,630.64,10912.69,2025-12-02 10:42:54,,,,
2025-04-16,STORE_AHD_001,130,136.08,4325.92,80.45,251.02,4245.47,2025-12-02 10:42:54,,,,
2025-04-16,STORE_SUR_002,80,465.53,19754.42,693.12,1114.12,19061.3,2025-12-02 10:42:54,,,,
2025-04-16,STORE_VDR_003,47,319.75,10592.81,451.6,547.75,10141.21,2025-12-02 10:42:54,,,,
2025-04-17,STORE_AHD_001,139,363.5,12565.44,1237.36,590.12,11328.08,2025-12-02 10:42:54,,,,
2025-04-17,STORE_SUR_002,104,235.74,8365.48,617.12,436.69,7748.36,2025-12-02 10:42:54,,,,
2025-04-17,STORE_VDR_003,96,523.02,11204.91,772.35,505.89,10432.56,2025-12-02 10:42:54,,,,
2025-04-18,STORE_AHD_001,99,246.39,3913.01,318.54,170.08,3594.4700000000003,2025-12-02 10:42:54,,,,
2025-04-18,STORE_SUR_002,139,529.3,13682.81,851.75,586.35,12831.06,2025-12-02 10:42:54,,,,
2025-04-18,STORE_VDR_003,72,469.22,15690.13,303.06,888.72,15387.07,2025-12-02 10:42:54,,,,
2025-04-19,STORE_AHD_001,137,188.83,4515.79,51.84,205.81,4463.95,2025-12-02 10:42:54,,,,
2025-04-19,STORE_SUR_002,107,336.81,14574.33,445.02,858.35,14129.31,2025-12-02 10:42:54,,,,
2025-04-19,STORE_VDR_003,84,172.26,6759.04,459.22,357.53,6299.82,2025-12-02 10:42:54,,,,
2025-04-20,STORE_AHD_001,146,548.37,14901.86,621.99,756.61,14279.87,2025-12-02 10:42:54,,,,
2025-04-20,STORE_SUR_002,63,445.96,17483.28,228.96,754.03,17254.32,2025-12-02 10:42:54,,,,
2025-04-20,STORE_VDR_003,89,501.15,13134.31,1067.41,531.91,12066.9,2025-12-02 10:42:54,,,,
2025-04-21,STORE_AHD_001,72,131.01,2460.05,230.51,145.98,2229.54,2025-12-02 10:42:54,,,,
2025-04-21,STORE_SUR_002,72,258.26,7433.05,222.71,341.5,7210.34,2025-12-02 10:42:54,,,,
2025-04-21,STORE_VDR_003,147,457.26,17842.35,646.26,794.99,17196.09,2025-12-02 10:42:54,,,,
2025-04-22,STORE_AHD_001,89,448.0,8477.84,279.28,476.21,8198.56,2025-12-02 10:42:54,,,,
2025-04-22,STORE_SUR_002,105,194.01,6836.22,360.2,339.79,6476.02,2025-12-02 10:42:54,,,,
2025-04-22,STORE_VDR_003,59,413.91,10518.61,600.72,578.12,9917.890000000001,2025-12-02 10:42:54,,,,
2025-04-23,STORE_AHD_001,44,420.84,8253.17,800.42,380.77,7452.75,2025-12-02 10:42:54,,,,
2025-04-23,STORE_SUR_002,55,220.46,8437.54,447.27,470.22,7990.27,2025-12-02 10:42:54,,,,
2025-04-23,STORE_VDR_003,119,178.48,5075.71,79.26,290.72,4996.45,2025-12-02 10:42:54,,,,
2025-04-24,STORE_AHD_001,99,251.47,4600.14,436.93,274.03,4163.21,2025-12-02 10:42:54,,,,
2025-04-24,STORE_SUR_002,67,533.84,16593.07,1102.44,740.72,15490.63,2025-12-02 10:42:54,,,,
2025-04-24,STORE_VDR_003,44,421.33,16389.21,1314.82,701.76,15074.39,2025-12-02 10:42:54,,,,
2025-04-25,STORE_AHD_001,102,455.07,11918.63,854.08,532.7,11064.55,2025-12-02 10:42:54,,,,
2025-04-25,STORE_SUR_002,142,383.01,14490.98,1125.17,680.4,13365.81,2025-12-02 10:42:54,,,,
2025-04-25,STORE_VDR_003,79,418.42,14946.42,1433.39,668.12,13513.03,2025-12-02 10:42:54,,,,
2025-04-26,STORE_AHD_001,48,522.43,15911.21,1302.72,882.71,14608.49,2025-12-02 10:42:54,,,,
2025-04-26,STORE_SUR_002,57,328.47,11441.52,580.29,561.45,10861.23,2025-12-02 10:42:54,,,,
2025-04-26,STORE_VDR_003,142,486.73,8962.08,659.34,500.33,8302.74,2025-12-02 10:42:54,,,,
2025-04-27,STORE_AHD_001,50,216.58,7283.18,308.69,389.38,6974.490000000001,2025-12-02 10:42:54,,,,
2025-04-27,STORE_SUR_002,59,430.8,17781.65,512.94,881.24,17268.710000000003,2025-12-02 10:42:54,,,,
2025-04-27,STORE_VDR_003,92,395.6,14551.86,346.17,712.07,14205.69,2025-12-02 10:42:54,,,,
2025-04-28,STORE_AHD_001,44,357.32,11785.13,158.87,477.7,11626.259999999998,2025-12-02 10:42:54,,,,
2025-04-28,STORE_SUR_002,122,464.53,11173.35,378.21,573.32,10795.140000000001,2025-12-02 10:42:54,,,,
2025-04-28,STORE_VDR_003,97,481.71,19140.8,1667.92,1004.56,17472.879999999997,2025-12-02 10:42:54,,,,
2025-04-29,STORE_AHD_001,96,224.33,5081.33,481.26,219.91,4600.07,2025-12-02 10:42:54,,,,
2025-04-29,STORE_SUR_002,68,496.3,10688.39,257.13,518.75,10431.26,2025-12-02 10:42:54,,,,
2025-04-29,STORE_VDR_003,91,202.06,6260.1,158.34,354.4,6101.76,2025-12-02 10:42:54,,,,
2025-04-30,STORE_AHD_001,135,320.91,6205.08,175.65,291.68,6029.43,2025-12-02 10:42:54,,,,
2025-04-30,STORE_SUR_002,44,298.95,12788.82,464.48,521.17,12324.34,2025-12-02 10:42:54,,,,
2025-04-30,STORE_VDR_003,80,383.06,9218.3,263.09,443.4,8955.21,2025-12-02 10:42:54,,,,
2025-05-01,STORE_AHD_001,42,192.34,6136.1,444.48,247.9,5691.620000000001,2025-12-02 10:42:54,,,,
2025-05-01,STORE_SUR_002,82,414.24,9376.34,132.6,412.76,9243.74,2025-12-02 10:42:54,,,,
2025-05-01,STORE_VDR_003,107,272.96,10368.28,751.81,560.84,9616.470000000001,2025-12-02 10:42:54,,,,
2025-05-02,STORE_AHD_001,117,120.79,2912.41,254.75,148.35,2657.66,2025-12-02 10:42:54,,,,
2025-05-02,STORE_SUR_002,80,536.1,22454.59,2109.51,1093.31,20345.08,2025-12-02 10:42:54,,,,
2025-05-02,STORE_VDR_003,111,478.06,9934.17,227.7,477.32,9706.47,2025-12-02 10:42:54,,,,
2025-05-03,STORE_AHD_001,76,542.11,14900.08,798.13,618.27,14101.95,2025-12-02 10:42:54,,,,
2025-05-03,STORE_SUR_002,74,368.87,12892.42,990.21,587.8,11902.21,2025-12-02 10:42:54,,,,
2025-05-03,STORE_VDR_003,61,510.11,11531.85,431.78,589.17,11100.07,2025-12-02 10:42:54,,,,
2025-05-04,STORE_AHD_001,75,264.57,4494.46,428.22,189.71,4066.24,2025-12-02 10:42:54,,,,
2025-05-04,STORE_SUR_002,145,480.89,20200.3,1044.71,955.31,19155.59,2025-12-02 10:42:54,,,,
2025-05-04,STORE_VDR_003,107,146.5,3077.78,115.38,158.91,2962.4,2025-12-02 10:42:54,,,,
2025-05-05,STORE_AHD_001,52,182.11,6240.06,177.82,345.5,6062.240000000001,2025-12-02 10:42:54,,,,
2025-05-05,STORE_SUR_002,63,147.19,4788.55,430.35,208.74,4358.2,2025-12-02 10:42:54,,,,
2025-05-05,STORE_VDR_003,149,349.36,7382.66,259.21,410.94,7123.45,2025-12-02 10:42:54,,,,
2025-05-06,STORE_AHD_001,64,154.34,3722.8,155.26,199.75,3567.54,2025-12-02 10:42:54,,,,
2025-05-06,STORE_SUR_002,43,489.23,13042.38,1048.08,722.99,11994.3,2025-12-02 10:42:54,,,,
2025-05-06,STORE_VDR_003,91,480.59,18661.77,1707.85,923.9,16953.920000000002,2025-12-02 10:42:54,,,,
2025-05-07,STORE_AHD_001,114,505.55,7807.85,334.87,463.89,7472.9800000000005,2025-12-02 10:42:54,,,,
2025-05-07,STORE_SUR_002,122,208.58,5798.39,486.12,319.96,5312.27,2025-12-02 10:42:54,,,,
2025-05-07,STORE_VDR_003,70,523.9,15251.86,260.82,871.82,14991.04,2025-12-02 10:42:54,,,,
2025-05-08,STORE_AHD_001,74,511.82,14793.74,766.22,636.91,14027.52,2025-12-02 10:42:54,,,,
2025-05-08,STORE_SUR_002,74,460.84,13944.16,1056.96,614.45,12887.2,2025-12-02 10:42:54,,,,
2025-05-08,STORE_VDR_003,133,335.47,12898.48,564.12,719.65,12334.359999999999,2025-12-02 10:42:54,,,,
2025-05-09,STORE_AHD_001,106,328.13,7437.26,265.18,416.42,7172.08,2025-12-02 10:42:54,,,,
2025-05-09,STORE_SUR_002,67,358.9,14695.35,264.85,619.34,14430.5,2025-12-02 10:42:54,,,,
2025-05-09,STORE_VDR_003,67,490.52,16843.62,908.47,764.9,15935.15,2025-12-02 10:42:54,,,,
2025-05-10,STORE_AHD_001,58,398.57,11000.46,998.09,505.24,10002.369999999999,2025-12-02 10:42:54,,,,
2025-05-10,STORE_SUR_002,60,170.18,5458.71,224.53,288.57,5234.18,2025-12-02 10:42:54,,,,
2025-05-10,STORE_VDR_003,72,127.08,2783.66,259.22,137.5,2524.4399999999996,2025-12-02 10:42:54,,,,
2025-05-11,STORE_AHD_001,71,152.58,4761.72,454.77,284.53,4306.950000000001,2025-12-02 10:42:54,,,,
2025-05-11,STORE_SUR_002,111,281.05,12058.5,196.67,546.59,11861.83,2025-12-02 10:42:54,,,,
2025-05-11,STORE_VDR_003,42,388.6,11295.67,444.27,466.81,10851.4,2025-12-02 10:42:54,,,,
2025-05-12,STORE_AHD_001,56,232.79,3871.66,351.34,222.01,3520.3199999999997,2025-12-02 10:42:54,,,,
2025-05-12,STORE_SUR_002,141,332.41,13244.58,1173.32,609.33,12071.26,2025-12-02 10:42:54,,,,
2025-05-12,STORE_VDR_003,41,435.05,8684.43,786.59,376.16,7897.84,2025-12-02 10:42:54,,,,
2025-05-13,STORE_AHD_001,147,543.62,10040.87,944.02,525.32,9096.85,2025-12-02 10:42:54,,,,
2025-05-13,STORE_SUR_002,121,293.62,9389.04,348.24,393.25,9040.800000000001,2025-12-02 10:42:54,,,,
2025-05-13,STORE_VDR_003,121,218.1,5350.39,423.89,296.9,4926.5,2025-12-02 10:42:54,,,,
2025-05-14,STORE_AHD_001,77,243.47,4254.61,224.04,197.59,4030.5699999999997,2025-12-02 10:42:54,,,,
2025-05-14,STORE_SUR_002,148,340.85,10330.1,817.11,578.08,9512.99,2025-12-02 10:42:54,,,,
2025-05-14,STORE_VDR_003,133,344.08,8643.67,393.59,508.2,8250.08,2025-12-02 10:42:54,,,,
2025-05-15,STORE_AHD_001,103,145.82,2515.26,38.75,121.87,2476.51,2025-12-02 10:42:54,,,,
2025-05-15,STORE_SUR_002,64,155.59,4033.94,314.31,184.12,3719.63,2025-12-02 10:42:54,,,,
2025-05-15,STORE_VDR_003,125,291.86,7806.3,85.17,458.18,7721.13,2025-12-02 10:42:54,,,,
2025-05-16,STORE_AHD_001,136,382.66,13048.85,715.94,639.91,12332.91,2025-12-02 10:42:54,,,,
2025-05-16,STORE_SUR_002,73,388.28,11443.69,805.8,462.87,10637.890000000001,2025-12-02 10:42:54,,,,
2025-05-16,STORE_VDR_003,57,439.84,11991.88,926.86,623.6,11065.019999999999,2025-12-02 10:42:54,,,,
2025-05-17,STORE_AHD_001,67,125.64,3524.09,327.2,210.19,3196.8900000000003,2025-12-02 10:42:54,,,,
2025-05-17,STORE_SUR_002,100,366.25,8259.45,297.84,385.69,7961.610000000001,2025-12-02 10:42:54,,,,
2025-05-17,STORE_VDR_003,122,140.54,2608.8,104.26,148.11,2504.54,2025-12-02 10:42:54,,,,
2025-05-18,STORE_AHD_001,129,210.38,5162.67,400.23,252.08,4762.4400000000005,2025-12-02 10:42:54,,,,
2025-05-18,STORE_SUR_002,93,512.2,10532.04,249.01,433.84,10283.03,2025-12-02 10:42:54,,,,
2025-05-18,STORE_VDR_003,53,138.09,3663.25,218.14,154.27,3445.11,2025-12-02 10:42:54,,,,
2025-05-19,STORE_AHD_001,42,536.21,10538.02,849.11,540.13,9688.91,2025-12-02 10:42:54,,,,
2025-05-19,STORE_SUR_002,149,537.16,19097.52,246.81,797.82,18850.71,2025-12-02 10:42:54,,,,
2025-05-19,STORE_VDR_003,143,265.74,6138.74,397.84,344.53,5740.9,2025-12-02 10:42:54,,,,
2025-05-20,STORE_AHD_001,108,223.82,7751.2,461.4,411.47,7289.8,2025-12-02 10:42:54,,,,
2025-05-20,STORE_SUR_002,41,533.33,23843.97,1732.25,1426.04,22111.72,2025-12-02 10:42:54,,,,
2025-05-20,STORE_VDR_003,140,169.23,6138.5,389.1,311.26,5749.4,2025-12-02 10:42:54,,,,
2025-05-21,STORE_AHD_001,138,466.98,14058.57,498.43,630.25,13560.14,2025-12-02 10:42:54,,,,
2025-05-21,STORE_SUR_002,121,247.81,7820.97,299.5,337.6,7521.47,2025-12-02 10:42:54,,,,
2025-05-21,STORE_VDR_003,110,143.84,4062.4,372.95,184.17,3689.4500000000003,2025-12-02 10:42:54,,,,
2025-05-22,STORE_AHD_001,86,152.38,2418.59,72.65,141.25,2345.94,2025-12-02 10:42:54,,,,
2025-05-22,STORE_SUR_002,125,222.39,6540.02,566.97,290.11,5973.05,2025-12-02 10:42:54,,,,
2025-05-22,STORE_VDR_003,76,271.39,8345.85,167.24,467.46,8178.610000000001,2025-12-02 10:42:54,,,,
2025-05-23,STORE_AHD_001,50,159.98,5251.23,148.92,312.34,5102.3099999999995,2025-12-02 10:42:54,,,,
2025-05-23,STORE_SUR_002,45,277.52,10400.37,824.89,518.13,9575.480000000001,2025-12-02 10:42:54,,,,
2025-05-23,STORE_VDR_003,92,243.56,7892.5,463.11,470.32,7429.39,2025-12-02 10:42:54,,,,
2025-05-24,STORE_AHD_001,119,178.21,5594.35,243.9,227.91,5350.450000000001,2025-12-02 10:42:54,,,,
2025-05-24,STORE_SUR_002,123,294.32,9953.42,392.58,406.79,9560.84,2025-12-02 10:42:54,,,,
2025-05-24,STORE_VDR_003,133,459.62,10363.38,569.37,607.96,9794.009999999998,2025-12-02 10:42:54,,,,
2025-05-25,STORE_AHD_001,61,148.53,4913.13,72.95,254.43,4840.18,2025-12-02 10:42:54,,,,
2025-05-25,STORE_SUR_002,74,224.22,5150.3,106.84,218.34,5043.46,2025-12-02 10:42:54,,,,
2025-05-25,STORE_VDR_003,110,396.0,13160.7,697.08,741.27,12463.62,2025-12-02 10:42:54,,,,
2025-05-26,STORE_AHD_001,134,377.36,6664.37,372.17,275.51,6292.2,2025-12-02 10:42:54,,,,
2025-05-26,STORE_SUR_002,82,265.59,10117.83,368.84,415.52,9748.99,2025-12-02 10:42:54,,,,
2025-05-26,STORE_VDR_003,101,194.15,5786.21,433.94,306.59,5352.27,2025-12-02 10:42:54,,,,
2025-05-27,STORE_AHD_001,149,428.2,13237.39,793.22,565.62,12444.17,2025-12-02 10:42:54,,,,
2025-05-27,STORE_SUR_002,110,534.24,18504.93,567.13,1102.35,17937.8,2025-12-02 10:42:54,,,,
2025-05-27,STORE_VDR_003,57,199.67,7129.21,582.79,367.28,6546.42,2025-12-02 10:42:54,,,,
2025-05-28,STORE_AHD_001,146,270.58,7945.65,446.09,394.14,7499.5599999999995,2025-12-02 10:42:54,,,,
2025-05-28,STORE_SUR_002,124,461.86,15758.14,1166.4,757.38,14591.74,2025-12-02 10:42:54,,,,
2025-05-28,STORE_VDR_003,79,186.33,7181.58,405.87,338.55,6775.71,2025-12-02 10:42:54,,,,
2025-05-29,STORE_AHD_001,124,313.46,5257.13,299.44,291.27,4957.6900000000005,2025-12-02 10:42:54,,,,
2025-05-29,STORE_SUR_002,106,177.53,5128.86,189.2,206.96,4939.66,2025-12-02 10:42:54,,,,
2025-05-29,STORE_VDR_003,138,140.9,4981.93,457.32,265.45,4524.610000000001,2025-12-02 10:42:54,,,,
